Date,Rain (mm),Max Temp (C),Min Temp (C),Mean Wind Speed (kt),Max 10-min Wind (kt),Wind Dir @ Max Wind (deg),Max Gust (kt),Evaporation (mm),Soil Moisture Deficit - Moderate (mm),Mean Pressure (hPa)
07-06-2014,1.8,19.7,11.3,8.3,14,190.0,22,4.6,,1001.8
08-06-2014,7.4,17.2,9.8,7.3,12,150.0,23,3.2,,1005.3
09-06-2014,6.8,18.5,11.3,6.2,12,150.0,19,3.2,,1006.7
10-06-2014,0.4,18.6,10.6,4.8,8,120.0,15,4.5,,1008.4
11-06-2014,0.1,18.0,10.0,4.6,9,210.0,13,3.6,,1017.5
12-06-2014,0.1,20.9,10.3,5.7,11,250.0,18,4.4,,1021.8
13-06-2014,0.6,17.7,11.9,5.5,11,230.0,16,2.4,,1022.2
14-06-2014,0.1,19.6,10.3,5.0,9,330.0,12,3.6,,1024.8
15-06-2014,0.0,17.2,9.0,4.5,8,20.0,13,3.2,,1026.6
16-06-2014,0.0,22.4,9.2,6.1,11,50.0,17,6.1,,1026.2
17-06-2014,0.0,24.6,10.9,4.3,7,350.0,12,5.4,,1025.8
18-06-2014,0.0,24.7,11.4,5.2,13,330.0,18,6.0,,1024.4
19-06-2014,0.0,19.1,11.0,7.0,12,40.0,19,4.0,,1023.1
20-06-2014,0.0,18.4,12.0,5.2,9,0.0,14,3.5,,1020.8
21-06-2014,0.0,18.6,7.7,5.9,13,350.0,19,3.6,,1019.2
22-06-2014,0.0,18.9,7.1,3.9,9,10.0,13,3.1,,1019.9
23-06-2014,0.0,22.0,12.7,4.3,10,330.0,14,4.9,,1020.9
24-06-2014,0.0,21.6,8.3,2.6,7,310.0,11,4.2,,1017.5
25-06-2014,0.8,18.8,14.4,4.2,8,100.0,13,2.2,,1011.2
26-06-2014,3.1,16.4,12.5,7.5,13,90.0,22,2.2,,
27-06-2014,4.8,19.0,10.3,5.1,12,80.0,18,3.7,,
28-06-2014,0.0,19.4,9.2,5.0,9,10.0,15,4.5,,1008.7
29-06-2014,0.0,19.8,10.6,3.2,6,20.0,10,4.5,,1011.0
30-06-2014,0.0,21.1,11.5,5.5,11,90.0,16,5.2,,1012.1
01-07-2014,0.0,24.3,6.5,3.8,9,90.0,13,5.9,,1015.0
02-07-2014,0.2,19.9,12.7,9.5,18,230.0,28,3.5,,1014.0
03-07-2014,1.1,18.5,12.1,8.5,15,220.0,24,2.8,,1007.2
04-07-2014,11.6,16.8,11.5,7.6,12,340.0,19,2.3,,997.3
05-07-2014,0.8,16.9,7.1,6.2,14,230.0,22,4.9,,997.1
06-07-2014,4.5,17.3,7.3,5.3,12,240.0,21,3.5,,1001.7
07-07-2014,3.5,18.3,8.8,3.5,9,250.0,14,3.8,,1008.5
08-07-2014,1.3,18.9,8.1,7.6,17,330.0,26,4.8,,1016.5
09-07-2014,0.1,17.8,7.3,5.6,10,250.0,16,3.0,,1020.6
10-07-2014,4.2,18.0,14.1,4.9,10,260.0,17,2.5,,1017.7
11-07-2014,1.3,17.2,14.7,4.8,8,220.0,13,1.5,,1013.9
12-07-2014,2.9,17.0,13.4,6.6,10,210.0,17,1.4,,1007.9
13-07-2014,0.0,18.1,12.1,6.1,12,260.0,18,4.4,,1007.2
14-07-2014,6.5,18.8,12.3,8.8,17,240.0,28,2.6,,1006.0
15-07-2014,1.9,19.3,9.3,5.7,11,160.0,18,3.4,,1010.9
16-07-2014,1.1,19.0,12.4,9.3,15,230.0,24,4.6,,1011.3
17-07-2014,0.2,23.4,9.8,4.2,9,200.0,14,4.0,,1012.2
18-07-2014,5.2,23.4,14.1,5.2,11,70.0,17,3.3,,1005.7
19-07-2014,4.4,19.7,14.8,3.8,9,250.0,14,2.5,,1003.8
20-07-2014,0.0,19.7,14.4,5.4,13,220.0,18,4.0,,1009.1
21-07-2014,3.3,21.8,13.6,3.5,8,190.0,12,2.3,,1014.5
22-07-2014,0.1,25.3,17.2,3.8,8,170.0,14,3.6,,1017.2
23-07-2014,1.3,24.6,16.4,2.9,7,340.0,10,3.2,,1015.8
24-07-2014,31.9,23.6,15.2,4.3,14,60.0,21,3.1,,1014.8
25-07-2014,1.6,26.6,12.2,3.4,8,270.0,13,5.0,,1013.5
26-07-2014,1.6,21.4,13.1,5.9,11,250.0,19,3.5,,1014.4
27-07-2014,0.0,20.1,10.6,8.2,15,310.0,22,4.1,,1015.3
28-07-2014,0.0,20.0,13.9,7.7,12,320.0,17,3.6,,1016.2
29-07-2014,0.7,19.6,13.8,7.1,12,290.0,18,3.4,,1015.0
30-07-2014,0.1,19.3,13.8,8.2,14,240.0,24,3.2,,1011.9
31-07-2014,1.0,19.0,13.4,6.7,15,240.0,23,3.4,,1006.1
01-08-2014,21.6,17.7,11.7,4.1,9,330.0,15,2.4,,1000.7
02-08-2014,1.6,15.6,10.6,7.5,12,330.0,20,2.1,,998.5
03-08-2014,0.7,18.8,9.3,7.6,14,300.0,21,3.4,,1002.2
04-08-2014,0.5,21.7,8.1,3.8,8,200.0,14,4.1,,1007.4
05-08-2014,10.8,20.7,13.2,3.1,7,200.0,11,2.7,,1006.0
06-08-2014,0.2,19.1,8.6,6.3,14,250.0,23,3.4,,1006.5
07-08-2014,0.9,19.1,8.1,5.1,11,240.0,17,3.8,,1008.2
08-08-2014,2.9,18.1,10.0,6.4,12,240.0,21,3.9,,1002.8
09-08-2014,15.1,18.9,9.4,5.8,11,240.0,19,4.4,,997.2
10-08-2014,1.2,17.5,10.0,6.6,17,300.0,27,3.0,,995.6
11-08-2014,3.0,17.6,11.9,9.5,18,250.0,28,4.5,,998.7
12-08-2014,7.6,18.4,10.2,7.4,14,310.0,21,3.4,,998.8
13-08-2014,0.0,18.7,11.5,7.7,13,280.0,20,3.5,,1003.0
14-08-2014,1.0,18.4,9.3,6.7,15,330.0,23,3.6,,1009.0
15-08-2014,0.0,18.4,9.4,7.2,13,320.0,18,3.6,,1016.0
16-08-2014,0.3,15.9,12.6,9.2,15,250.0,24,2.3,,1014.0
17-08-2014,1.0,17.5,10.6,10.6,19,310.0,29,4.3,,1008.8
18-08-2014,0.2,16.7,9.3,8.5,15,330.0,24,3.4,,1011.0
19-08-2014,0.2,17.3,6.5,6.0,12,340.0,18,3.4,,1013.1
20-08-2014,0.2,16.1,6.6,4.7,11,300.0,16,2.7,,1014.6
21-08-2014,1.7,17.3,8.0,7.4,16,300.0,22,2.9,,1009.2
22-08-2014,0.0,16.6,7.5,6.8,14,330.0,20,3.4,,1010.7
23-08-2014,0.0,17.0,6.2,4.7,11,340.0,15,3.0,,1013.6
24-08-2014,2.4,15.2,5.9,7.5,13,120.0,20,1.8,,1007.0
25-08-2014,6.8,19.3,14.1,9.7,15,90.0,22,2.3,,995.4
26-08-2014,0.0,16.8,13.9,9.1,12,80.0,19,1.7,,1000.9
27-08-2014,0.9,16.4,12.7,11.3,18,100.0,30,1.4,,1000.0
28-08-2014,12.6,17.5,9.6,10.9,21,230.0,36,2.7,,995.8
29-08-2014,5.1,16.4,13.0,11.1,21,230.0,34,1.9,,1000.7
30-08-2014,0.0,17.2,9.9,7.5,13,290.0,20,2.6,,1010.8
31-08-2014,6.4,17.7,8.6,5.8,12,210.0,19,1.5,,1012.2
01-09-2014,0.0,16.5,12.2,3.5,7,240.0,11,2.0,,1016.7
02-09-2014,0.0,16.6,11.8,1.9,4,30.0,6,1.8,,1018.5
03-09-2014,0.0,19.7,9.4,3.4,8,90.0,11,2.5,,1015.7
04-09-2014,0.0,22.6,13.8,4.3,8,190.0,13,3.0,,1013.4
05-09-2014,0.2,18.3,12.4,5.0,8,30.0,14,1.7,,1013.2
06-09-2014,0.0,16.5,8.5,5.7,10,60.0,16,2.6,,1014.2
07-09-2014,0.0,17.4,3.9,4.3,9,20.0,13,2.7,,1015.3
08-09-2014,0.0,17.5,2.9,2.6,7,60.0,12,2.6,,1017.3
09-09-2014,0.0,20.0,5.0,2.0,5,70.0,8,3.0,,1017.2
10-09-2014,0.0,21.5,5.2,4.2,10,110.0,14,3.2,,1014.7
11-09-2014,0.0,21.3,9.6,5.7,11,110.0,17,2.9,,1016.3
12-09-2014,0.0,19.4,9.1,5.9,11,120.0,18,2.6,,1018.6
13-09-2014,0.0,21.7,10.2,5.1,8,110.0,13,3.0,,1020.8
14-09-2014,0.0,19.1,10.0,6.6,10,120.0,16,2.2,,1018.2
15-09-2014,0.0,18.7,9.5,5.5,10,80.0,14,2.0,,1014.0
16-09-2014,0.1,18.8,7.7,4.6,8,70.0,12,1.8,,1009.8
17-09-2014,0.0,20.5,12.4,7.4,12,80.0,18,2.2,,1007.2
18-09-2014,0.1,20.0,12.0,6.8,12,90.0,17,2.5,,1005.6
19-09-2014,3.0,17.2,13.5,5.0,8,350.0,15,0.9,,1009.1
20-09-2014,1.2,18.0,9.1,6.7,11,20.0,19,2.4,,1016.9
21-09-2014,0.1,18.4,3.1,2.2,5,110.0,8,2.1,,1021.8
22-09-2014,0.1,18.2,3.4,4.2,11,260.0,18,2.4,,1019.8
23-09-2014,2.2,14.9,10.3,5.8,12,230.0,21,1.2,,1014.0
24-09-2014,0.1,17.5,5.3,5.9,11,250.0,21,2.2,,1012.4
25-09-2014,1.9,17.6,13.3,9.6,14,230.0,24,1.4,,1011.9
26-09-2014,0.5,17.0,5.2,5.6,13,240.0,25,1.9,,1016.5
27-09-2014,0.0,19.3,5.4,4.7,12,230.0,17,1.7,,1018.0
28-09-2014,0.0,18.6,13.2,4.1,8,250.0,14,1.6,1.2,1015.0
29-09-2014,0.0,20.2,13.0,3.4,9,170.0,14,1.7,2.5,1013.0
30-09-2014,0.9,18.2,12.8,6.8,14,250.0,23,1.4,2.6,1011.2
01-10-2014,1.3,16.3,5.0,5.4,12,270.0,19,1.7,2.4,1018.7
02-10-2014,0.0,16.4,3.4,7.0,14,190.0,21,1.7,3.6,1016.9
03-10-2014,9.8,17.3,7.9,6.0,19,210.0,31,1.1,-5.3,1007.2
04-10-2014,1.8,13.8,2.4,5.6,12,260.0,21,1.6,-0.7,1008.7
05-10-2014,10.0,13.9,8.4,12.0,21,150.0,34,1.2,-9.2,996.9
06-10-2014,4.8,11.7,2.0,4.7,14,280.0,21,0.9,-4.2,987.0
07-10-2014,0.1,12.8,0.3,5.3,11,200.0,17,1.4,0.9,987.2
08-10-2014,0.3,15.6,7.4,5.9,10,150.0,15,1.5,1.7,981.2
09-10-2014,1.3,14.5,6.5,5.0,11,290.0,15,1.3,1.3,987.4
10-10-2014,0.3,14.7,3.0,3.4,10,280.0,15,1.4,2.0,998.6
11-10-2014,0.1,14.8,1.7,2.1,7,210.0,10,1.2,2.6,1004.8
12-10-2014,0.0,14.8,0.8,3.2,6,70.0,11,1.3,3.5,1006.9
13-10-2014,0.0,13.7,1.3,4.0,10,70.0,15,1.2,4.3,1006.8
14-10-2014,0.0,13.2,1.3,6.1,12,90.0,18,1.2,5.1,1002.9
15-10-2014,11.3,13.4,7.8,9.1,16,90.0,25,0.8,-5.7,992.7
16-10-2014,9.8,17.3,7.4,6.7,13,160.0,21,1.2,-8.9,988.7
17-10-2014,6.8,16.6,6.7,8.5,16,150.0,25,0.8,-6.2,988.6
18-10-2014,5.7,17.0,12.4,11.6,17,200.0,27,1.7,-4.4,989.1
19-10-2014,4.5,15.3,10.8,11.9,20,230.0,33,1.2,-3.6,1000.2
20-10-2014,11.1,14.2,10.6,11.5,25,220.0,38,1.0,-10.0,999.4
21-10-2014,2.2,13.2,7.3,12.4,25,290.0,37,1.2,-1.4,1005.9
22-10-2014,1.3,13.1,9.8,10.7,17,240.0,26,1.4,-0.2,1015.9
23-10-2014,5.7,14.6,9.1,9.4,16,230.0,26,0.9,-5.1,1007.7
24-10-2014,7.2,12.6,8.8,8.0,15,230.0,25,1.3,-6.2,1005.6
25-10-2014,6.2,13.2,9.2,13.0,19,230.0,34,1.3,-5.2,1005.5
26-10-2014,6.0,14.8,11.0,14.0,20,220.0,32,1.0,-5.2,1005.2
27-10-2014,1.6,15.8,13.8,8.2,12,190.0,21,0.9,-0.9,1001.6
28-10-2014,19.6,15.9,1.7,6.6,14,190.0,24,0.6,-10.0,1004.2
29-10-2014,0.7,10.9,-0.0,6.2,12,110.0,18,0.5,-0.3,1008.0
30-10-2014,0.2,17.1,10.9,7.3,12,150.0,22,0.9,0.6,1002.2
31-10-2014,11.2,16.4,9.3,7.4,15,160.0,25,0.7,-10.0,999.1
01-11-2014,18.2,13.4,8.2,9.6,22,220.0,34,0.8,-10.0,996.2
02-11-2014,12.4,10.9,5.2,7.9,15,230.0,27,0.7,-10.0,989.1
03-11-2014,10.6,10.1,3.4,6.7,14,180.0,24,0.7,-10.0,980.8
04-11-2014,2.5,11.9,5.3,9.2,14,330.0,22,0.8,-1.9,993.4
05-11-2014,2.0,10.0,0.0,4.5,12,170.0,21,0.5,-1.6,1001.0
06-11-2014,16.6,13.8,7.9,10.0,18,180.0,31,0.7,-10.0,987.0
07-11-2014,5.4,11.6,3.7,6.5,15,230.0,25,0.6,-4.9,983.8
08-11-2014,3.9,11.4,3.8,4.6,11,250.0,20,0.4,-3.6,988.7
09-11-2014,0.7,11.9,4.0,5.7,12,310.0,19,0.5,-0.3,994.2
10-11-2014,3.1,9.8,5.2,6.2,13,130.0,23,0.5,-2.8,988.3
11-11-2014,0.0,9.6,1.9,3.4,6,100.0,8,0.4,0.3,982.1
12-11-2014,5.0,9.9,4.4,5.6,12,150.0,18,0.5,-4.4,981.9
13-11-2014,19.9,10.3,4.9,6.7,14,160.0,26,0.7,-10.0,982.9
14-11-2014,22.6,11.9,4.3,7.9,14,150.0,22,0.5,-10.0,982.0
15-11-2014,0.4,12.9,4.6,6.1,11,110.0,17,0.4,-0.1,989.9
16-11-2014,0.3,11.1,2.2,4.4,7,60.0,14,0.3,-0.2,998.8
17-11-2014,0.2,10.8,0.4,6.2,11,330.0,20,0.4,0.1,1003.7
18-11-2014,0.2,11.3,3.3,7.4,12,90.0,19,0.4,0.2,1003.8
19-11-2014,1.4,12.3,2.8,8.2,15,110.0,25,0.5,-0.8,1009.3
20-11-2014,0.1,7.2,-0.6,5.3,12,80.0,17,0.2,-0.0,1016.0
21-11-2014,8.0,12.3,6.2,8.9,15,120.0,24,0.5,-7.6,1004.6
22-11-2014,2.6,10.1,-0.6,4.7,10,270.0,14,0.2,-2.5,1005.3
23-11-2014,0.0,9.1,-1.9,2.8,7,240.0,11,0.2,0.1,1015.7
24-11-2014,0.4,9.2,1.8,3.7,10,200.0,15,0.4,-0.0,1018.8
25-11-2014,1.9,9.9,1.6,3.7,9,180.0,14,0.4,-1.6,1016.4
26-11-2014,0.0,7.6,-1.3,4.5,8,100.0,10,0.1,0.0,1006.1
27-11-2014,0.0,9.0,4.3,8.6,16,110.0,21,0.4,0.4,994.7
28-11-2014,0.0,11.3,4.9,8.3,14,80.0,21,0.5,0.8,996.8
29-11-2014,0.5,10.4,2.8,3.2,7,250.0,10,0.3,0.5,1005.9
30-11-2014,0.1,11.8,0.2,1.8,5,120.0,6,0.1,0.4,1011.5
01-12-2014,3.2,9.1,1.5,5.9,15,340.0,23,0.4,-2.5,1013.5
02-12-2014,0.0,8.3,-1.8,3.4,10,300.0,16,0.1,0.0,1022.3
03-12-2014,0.0,7.4,-0.1,2.5,5,210.0,7,0.3,0.2,1022.2
04-12-2014,1.2,7.1,4.1,4.2,16,340.0,23,0.4,-0.7,1014.1
05-12-2014,2.2,8.8,1.0,5.4,14,340.0,21,0.3,-2.0,1020.8
06-12-2014,4.3,10.5,3.7,10.1,21,240.0,31,0.4,-4.0,1018.3
07-12-2014,4.6,10.3,1.6,9.9,18,280.0,30,0.2,-4.4,1013.0
08-12-2014,2.4,6.7,0.9,5.0,9,300.0,18,0.2,-2.3,1018.1
09-12-2014,7.7,11.7,4.2,14.9,23,230.0,36,0.9,-7.0,1012.0
10-12-2014,5.9,7.3,3.6,15.7,23,270.0,46,1.1,-5.0,1006.4
11-12-2014,18.3,6.6,3.1,11.4,24,280.0,36,0.7,-10.0,995.5
12-12-2014,1.7,5.6,-1.8,5.9,13,330.0,20,0.0,-1.7,996.5
13-12-2014,2.5,7.8,-3.4,5.4,13,240.0,20,0.3,-2.3,1005.2
14-12-2014,5.4,9.4,5.1,10.5,18,250.0,33,0.6,-4.9,1000.4
15-12-2014,0.1,7.5,-0.6,3.3,8,250.0,13,0.2,0.0,1007.0
16-12-2014,7.8,10.6,3.0,8.3,18,250.0,30,0.4,-7.4,1005.6
17-12-2014,7.3,11.2,10.1,12.9,19,240.0,29,0.4,-7.0,1000.2
18-12-2014,12.5,12.0,5.9,14.3,24,230.0,38,0.8,-10.0,999.9
19-12-2014,0.5,8.0,4.8,9.9,16,270.0,29,0.8,0.2,1011.2
20-12-2014,0.7,8.6,5.4,8.8,14,220.0,24,0.5,-0.1,1021.4
21-12-2014,3.8,11.9,7.8,16.1,24,240.0,36,0.8,-3.2,1014.5
22-12-2014,9.3,11.7,10.6,19.1,22,230.0,34,0.8,-8.8,1006.8
23-12-2014,6.1,11.6,4.3,12.8,23,240.0,37,0.7,-5.6,1004.5
24-12-2014,0.1,7.6,3.0,7.6,15,280.0,25,0.4,0.3,1014.7
25-12-2014,0.1,7.7,-0.2,3.7,8,260.0,13,0.2,0.3,1025.2
26-12-2014,14.6,5.9,1.8,7.0,15,350.0,23,0.4,-10.0,1016.9
27-12-2014,0.7,5.2,-0.6,6.5,13,300.0,21,0.3,-0.5,1015.8
28-12-2014,0.0,4.8,-4.7,2.9,7,350.0,9,0.0,0.0,1027.4
29-12-2014,0.0,6.1,-3.7,3.9,10,190.0,18,0.2,0.1,1033.1
30-12-2014,0.0,9.2,1.4,6.9,13,190.0,22,0.4,0.5,1025.4
31-12-2014,1.1,12.1,8.2,10.6,17,220.0,28,0.9,0.1,1015.9
01-01-2015,10.9,13.7,6.6,14.1,24,220.0,39,1.1,-9.9,1008.2
02-01-2015,1.1,8.5,3.9,9.5,20,280.0,34,0.8,-0.4,1020.5
03-01-2015,12.3,5.7,-1.9,5.3,13,50.0,20,0.0,-10.0,1018.5
04-01-2015,0.1,9.4,-1.7,4.6,12,190.0,20,0.2,0.1,1023.3
05-01-2015,0.6,11.1,7.3,6.9,12,160.0,21,0.6,-0.0,1012.3
06-01-2015,6.2,7.9,0.2,6.6,19,300.0,29,0.1,-6.1,1009.9
07-01-2015,15.6,12.2,6.8,14.2,22,220.0,36,1.0,-10.0,1004.2
08-01-2015,9.8,11.4,3.4,9.9,22,230.0,40,0.5,-9.4,1010.4
09-01-2015,12.1,13.3,7.7,19.0,29,240.0,49,1.1,-10.0,1005.7
10-01-2015,4.8,12.4,2.5,14.7,29,230.0,49,0.6,-4.3,1006.1
11-01-2015,3.5,9.1,2.8,15.4,23,220.0,40,1.1,-2.6,1008.6
12-01-2015,15.6,10.2,2.2,13.6,25,220.0,45,0.4,-10.0,995.7
13-01-2015,5.8,5.1,-0.0,9.4,21,220.0,39,0.6,-5.3,991.6
14-01-2015,30.2,9.0,-0.2,12.8,29,240.0,45,0.6,-10.0,978.8
15-01-2015,8.5,7.3,1.6,17.6,31,230.0,49,1.2,-7.6,978.4
16-01-2015,2.1,5.9,0.1,6.8,19,260.0,29,0.3,-1.8,998.0
17-01-2015,0.9,4.6,-2.4,4.6,11,260.0,18,0.3,-0.7,1005.9
18-01-2015,0.1,6.3,-4.1,6.0,11,330.0,18,0.3,0.1,1013.7
19-01-2015,4.6,2.8,-4.7,4.7,10,150.0,15,0.4,-4.2,1009.4
20-01-2015,2.7,5.8,1.2,4.3,10,320.0,14,0.2,-2.6,998.6
21-01-2015,0.6,6.7,-2.5,5.4,11,310.0,16,0.3,-0.4,1004.8
22-01-2015,0.0,7.1,-3.3,3.1,7,200.0,12,0.2,0.1,1013.3
23-01-2015,3.3,10.0,2.2,9.2,16,280.0,24,0.5,-2.8,1013.7
24-01-2015,0.0,7.3,0.8,6.0,11,240.0,17,0.7,0.5,1021.8
25-01-2015,6.2,10.9,5.2,10.6,19,230.0,30,0.7,-5.1,1019.5
26-01-2015,0.0,8.3,3.8,6.7,12,290.0,17,0.5,0.3,1021.9
27-01-2015,2.7,8.9,5.3,8.6,15,240.0,25,0.5,-2.0,1016.2
28-01-2015,6.0,9.6,1.5,14.5,28,270.0,43,0.5,-5.6,999.1
29-01-2015,14.3,5.2,0.4,13.6,25,300.0,39,0.7,-10.0,985.3
30-01-2015,5.5,6.4,0.6,11.8,20,310.0,31,0.6,-5.0,983.0
31-01-2015,5.0,5.5,0.3,12.4,23,320.0,36,0.7,-4.4,995.6
01-02-2015,0.0,5.4,-2.0,4.3,11,320.0,15,0.5,0.3,1005.7
02-02-2015,0.0,5.6,-2.5,1.3,4,50.0,5,0.5,0.5,1004.9
03-02-2015,3.2,4.6,-2.9,6.1,13,10.0,22,0.5,-2.3,1011.0
04-02-2015,0.0,5.8,-5.4,4.7,8,340.0,11,0.5,0.3,1023.0
05-02-2015,0.1,8.4,-3.0,3.4,8,300.0,13,0.5,0.6,1027.7
06-02-2015,0.0,6.9,2.5,3.1,5,30.0,8,0.6,1.0,1031.2
07-02-2015,0.0,8.0,0.3,4.2,8,10.0,14,0.6,1.4,1036.2
08-02-2015,0.0,4.5,-2.8,2.2,6,280.0,10,0.3,1.7,1037.3
09-02-2015,0.0,7.2,3.6,2.5,5,250.0,9,0.6,2.1,1032.8
10-02-2015,0.0,4.9,1.2,3.6,9,90.0,12,0.6,2.5,1024.6
11-02-2015,0.0,6.9,2.8,3.2,6,180.0,9,0.6,3.0,1016.8
12-02-2015,0.1,8.1,3.9,7.9,19,150.0,32,0.9,3.6,1003.3
13-02-2015,3.8,9.8,2.2,6.6,20,150.0,33,0.8,0.3,990.4
14-02-2015,0.1,8.4,1.2,4.0,7,140.0,11,0.7,0.7,1000.0
15-02-2015,8.2,8.0,1.7,6.7,12,190.0,21,0.6,-7.1,1003.2
16-02-2015,1.0,8.0,-0.7,5.9,16,280.0,28,0.8,-0.5,1014.3
17-02-2015,0.1,9.5,-0.6,8.5,16,220.0,26,0.9,0.5,1027.3
18-02-2015,4.7,12.0,8.2,11.5,18,200.0,28,1.0,-3.4,1019.7
19-02-2015,2.2,9.7,0.7,8.5,17,240.0,27,0.7,-1.8,1008.5
20-02-2015,3.8,7.4,0.2,5.6,14,290.0,24,0.8,-3.2,1002.2
21-02-2015,1.7,7.7,0.1,7.0,16,340.0,22,1.0,-1.0,1001.6
22-02-2015,12.7,10.2,2.4,12.0,26,240.0,41,1.0,-10.0,991.5
23-02-2015,6.6,7.2,1.4,16.7,27,270.0,47,1.5,-5.6,981.1
24-02-2015,5.2,7.9,2.6,10.1,19,280.0,35,1.0,-4.5,996.2
25-02-2015,4.5,11.2,7.5,12.1,18,220.0,29,0.8,-4.0,1005.0
26-02-2015,5.6,11.3,1.9,11.8,21,270.0,35,1.1,-4.9,1006.3
27-02-2015,0.4,8.3,0.2,8.6,15,190.0,25,0.8,0.1,1007.5
28-02-2015,4.7,11.8,4.6,12.8,29,220.0,44,1.1,-3.8,991.7
01-03-2015,11.8,6.9,0.3,10.2,22,270.0,39,1.2,-10.0,991.0
02-03-2015,6.6,5.9,-0.4,11.3,22,270.0,35,1.4,-5.6,997.8
03-03-2015,6.9,6.7,-0.7,9.0,23,260.0,41,1.1,-6.1,1010.4
04-03-2015,0.0,9.2,0.8,8.0,13,250.0,20,1.4,0.9,1024.2
05-03-2015,0.1,10.7,6.5,11.5,19,220.0,28,1.6,2.0,1027.3
06-03-2015,0.0,12.4,7.8,12.2,20,210.0,32,2.1,3.5,1016.5
07-03-2015,12.7,13.2,8.1,15.3,21,210.0,34,1.2,-8.4,1006.1
08-03-2015,3.8,10.1,0.7,7.8,18,260.0,26,1.5,-2.8,1013.1
09-03-2015,5.6,11.6,2.8,14.4,26,230.0,44,1.6,-4.6,1010.2
10-03-2015,0.0,10.5,0.2,6.2,12,150.0,18,1.7,1.2,1020.8
11-03-2015,7.4,10.9,1.1,10.4,20,150.0,42,1.4,-5.4,1011.3
12-03-2015,13.8,11.8,0.5,9.4,17,160.0,29,1.0,-10.0,1010.8
13-03-2015,0.0,10.3,-4.1,2.2,6,290.0,9,1.7,1.1,1022.9
14-03-2015,0.0,10.9,-3.1,5.9,10,90.0,15,1.9,2.4,1028.3
15-03-2015,0.0,7.2,-0.4,5.1,11,100.0,17,1.4,3.3,1025.8
16-03-2015,0.0,7.8,0.5,5.6,8,100.0,12,1.0,4.1,1019.4
17-03-2015,0.0,11.6,1.0,4.3,9,100.0,12,1.9,5.3,1021.4
18-03-2015,0.0,13.6,-0.9,2.8,5,110.0,7,2.0,6.7,1028.6
19-03-2015,0.0,12.9,-1.2,3.4,8,250.0,11,1.8,7.8,1030.1
20-03-2015,0.0,12.9,5.7,6.2,13,350.0,19,1.8,9.0,1026.3
21-03-2015,0.0,12.2,0.5,3.8,7,70.0,12,2.0,10.2,1025.8
22-03-2015,0.1,10.9,-1.9,7.6,17,240.0,25,1.7,11.2,1018.3
23-03-2015,2.3,10.8,1.8,7.9,16,310.0,28,1.9,10.0,1012.3
24-03-2015,2.7,9.9,0.1,7.7,18,310.0,28,2.1,8.6,1010.9
25-03-2015,9.8,9.2,-3.1,7.0,15,150.0,27,0.8,-0.7,1001.9
26-03-2015,0.5,10.9,1.5,10.0,20,310.0,30,2.0,0.7,1002.5
27-03-2015,3.1,12.7,3.6,4.9,11,190.0,18,1.8,-1.1,1008.3
28-03-2015,8.4,11.5,7.8,16.8,25,240.0,39,1.8,-7.3,999.5
29-03-2015,17.0,9.9,4.4,10.4,21,260.0,36,1.5,-10.0,993.7
30-03-2015,15.3,10.7,4.1,13.4,28,240.0,44,1.3,-10.0,997.2
31-03-2015,2.0,9.4,3.3,15.2,26,280.0,40,2.6,-0.4,1007.6
01-04-2015,1.4,10.1,2.3,10.3,19,240.0,28,1.2,-0.7,1017.8
02-04-2015,11.0,11.5,9.2,8.6,14,230.0,20,1.2,-10.0,1012.4
03-04-2015,4.6,11.9,4.7,11.7,19,320.0,28,1.9,-3.4,1015.9
04-04-2015,0.1,16.0,2.5,2.7,7,340.0,9,2.0,1.3,1022.0
05-04-2015,0.0,15.9,2.3,4.0,9,120.0,13,2.3,3.0,1023.2
06-04-2015,0.0,17.0,1.0,2.9,7,320.0,11,3.2,5.2,1028.8
07-04-2015,0.0,16.7,1.7,3.2,8,260.0,13,3.2,7.4,1030.8
08-04-2015,0.0,17.7,2.0,4.3,11,190.0,17,3.5,9.7,1025.3
09-04-2015,0.0,18.2,1.4,4.0,9,210.0,14,3.5,12.0,1017.7
10-04-2015,5.9,17.0,1.6,7.3,16,290.0,26,3.5,8.3,1006.6
11-04-2015,4.6,9.4,2.7,10.8,19,240.0,34,2.9,5.4,1009.2
12-04-2015,16.9,10.5,0.4,6.7,14,350.0,22,2.4,-10.0,1014.4
13-04-2015,1.9,14.7,0.5,10.2,19,230.0,29,2.0,-0.5,1019.8
14-04-2015,0.0,14.0,8.5,11.6,16,240.0,26,2.9,1.9,1015.3
15-04-2015,3.4,13.0,5.0,5.6,10,250.0,15,2.6,0.3,1012.7
16-04-2015,0.0,15.6,3.3,5.0,8,70.0,13,3.7,3.0,1011.5
17-04-2015,0.0,14.7,1.7,6.5,12,60.0,18,3.4,5.2,1016.4
18-04-2015,0.0,15.3,3.8,9.8,17,80.0,23,4.6,8.2,1022.3
19-04-2015,0.0,14.4,2.0,7.3,13,80.0,19,3.6,10.4,1022.0
20-04-2015,0.0,15.6,2.6,3.4,7,140.0,14,3.4,12.6,1025.7
21-04-2015,0.0,17.8,0.7,5.0,10,70.0,16,4.0,15.1,1030.7
22-04-2015,0.0,19.1,3.6,7.1,12,90.0,19,4.3,17.8,1024.9
23-04-2015,0.0,18.9,2.0,4.9,8,80.0,13,4.1,20.2,1013.7
